,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
acceptable,0.0023762282129575723,0.0,0.004886391399951136,0.0
acceptance,0.0011881141064787862,0.0,0.0032575942666340906,0.0
accepted,0.003564342319436359,0.0016631186801490153,0.013030377066536362,0.0051911646377864875
accepting,0.003564342319436359,0.0,0.0032575942666340906,0.0
access,0.0,0.0,0.0,0.0012977911594466219
accessible,0.0,0.0,0.0,0.0025955823188932438
accession,0.0011881141064787862,0.0,0.0,0.0012977911594466219
accessions,0.0011881141064787862,0.0,0.0,0.0
accessories,0.0,0.0,0.0,0.0012977911594466219
accessory,0.0,0.0016631186801490153,0.0,0.0
accident,0.008316798745351503,0.0,0.004886391399951136,0.0025955823188932438
accidental,0.0011881141064787862,0.0016631186801490153,0.002443195699975568,0.0012977911594466219
accidentally,0.0023762282129575723,0.0,0.002443195699975568,0.0
acclamation,0.0,0.0,0.0,0.0012977911594466219
accommodate,0.0023762282129575723,0.0,0.0,0.0
accommodating,0.0011881141064787862,0.0,0.0,0.0
accommodation,0.003564342319436359,0.0,0.0,0.0012977911594466219
accommodations,0.007128684638872718,0.0,0.0,0.0
accompanied,0.0011881141064787862,0.0,0.004886391399951136,0.003893373478339866
accompaniment,0.0,0.0,0.0,0.0012977911594466219
accompany,0.0011881141064787862,0.0016631186801490153,0.002443195699975568,0.0012977911594466219
accompanying,0.0011881141064787862,0.0,0.0016287971333170453,0.0012977911594466219
accomplice,0.0,0.0033262373602980307,0.0,0.0
accomplish,0.0023762282129575723,0.0,0.0,0.0
accomplished,0.0023762282129575723,0.0033262373602980307,0.009772782799902272,0.0051911646377864875
accomplishment,0.0011881141064787862,0.0,0.002443195699975568,0.0
accomplishments,0.004752456425915145,0.0,0.004071992833292614,0.0
accord,0.0011881141064787862,0.0016631186801490153,0.0,0.0
accordance,0.0,0.0016631186801490153,0.0,0.0012977911594466219
accordin,0.0,0.0,0.0,0.0025955823188932438
according,0.0011881141064787862,0.0033262373602980307,0.006515188533268181,0.0051911646377864875
accordingly,0.007128684638872718,0.0,0.004886391399951136,0.0
accosted,0.0011881141064787862,0.0,0.0016287971333170453,0.0
account,0.04396022193971509,0.014968068121341138,0.03094714553302386,0.038933734783398656
accounted,0.0,0.0016631186801490153,0.0016287971333170453,0.0012977911594466219
accounting,0.0,0.0,0.002443195699975568,0.0
accounts,0.005940570532393931,0.0033262373602980307,0.002443195699975568,0.003893373478339866
accredit,0.0,0.0,0.0,0.0012977911594466219
accuracy,0.0,0.0,0.0008143985666585227,0.0025955823188932438
accurate,0.0,0.0016631186801490153,0.0008143985666585227,0.003893373478339866
accurately,0.0011881141064787862,0.0016631186801490153,0.0,0.0
accusation,0.0,0.0,0.0008143985666585227,0.0
accusations,0.0,0.0,0.002443195699975568,0.0
accuse,0.0011881141064787862,0.0,0.0032575942666340906,0.0012977911594466219
accused,0.0011881141064787862,0.0,0.0016287971333170453,0.0012977911594466219
accusing,0.0,0.0,0.0008143985666585227,0.0
accustomary,0.0011881141064787862,0.0,0.0,0.0
accustomed,0.0,0.0033262373602980307,0.0016287971333170453,0.0012977911594466219
ached,0.0,0.0,0.0008143985666585227,0.0012977911594466219
achievements,0.0,0.0016631186801490153,0.0,0.0012977911594466219
achieving,0.0,0.0,0.0008143985666585227,0.0
aching,0.0,0.0,0.0,0.0025955823188932438
acid,0.0,0.0,0.0,0.007786746956679732
acidity,0.0,0.0,0.0,0.0012977911594466219
acknowledge,0.00950491285183029,0.008315593400745077,0.006515188533268181,0.0012977911594466219
acknowledged,0.00950491285183029,0.0016631186801490153,0.016287971333170455,0.0
acknowledgement,0.0023762282129575723,0.0,0.0,0.0
acknowledgements,0.0011881141064787862,0.0,0.0,0.0
acknowledging,0.0,0.0,0.0008143985666585227,0.0
acknowledgment,0.0,0.0,0.002443195699975568,0.0
acknowledgments,0.0,0.0,0.0016287971333170453,0.0
acolyte,0.0,0.0,0.0,0.0012977911594466219
acquaint,0.0,0.0,0.0016287971333170453,0.0
acquaintance,0.07247496049520596,0.011641830761043108,0.04234872546624318,0.00648895579723311
acquaintances,0.0,0.0016631186801490153,0.00895838423324375,0.0
acquainted,0.03207908087492723,0.0,0.019545565599804544,0.0
acquainting,0.0,0.0,0.0008143985666585227,0.0
acquiesce,0.0,0.0,0.0008143985666585227,0.0
acquiescence,0.0023762282129575723,0.0,0.0016287971333170453,0.0012977911594466219
acquire,0.0,0.0,0.0008143985666585227,0.0
acquired,0.004752456425915145,0.0016631186801490153,0.0016287971333170453,0.0025955823188932438
acquisition,0.0011881141064787862,0.0,0.0008143985666585227,0.0
acquit,0.0,0.0,0.0016287971333170453,0.0
acquittal,0.0011881141064787862,0.0,0.0,0.0
acquitted,0.0011881141064787862,0.0,0.0,0.0
acre,0.0011881141064787862,0.0,0.0,0.0
acres,0.0011881141064787862,0.0,0.0,0.0
acrid,0.0,0.0016631186801490153,0.0,0.0
acrimonious,0.0,0.0,0.0,0.0012977911594466219
acrimony,0.0,0.0,0.0008143985666585227,0.0
acrobatic,0.0,0.0,0.0,0.0012977911594466219
across,0.003564342319436359,0.04823044172432145,0.004071992833292614,0.06359176681288448
act,0.00950491285183029,0.011641830761043108,0.0073295870999267035,0.010382329275572975
acted,0.0023762282129575723,0.0,0.004886391399951136,0.0012977911594466219
acting,0.005940570532393931,0.004989356040447046,0.002443195699975568,0.0025955823188932438
action,0.0023762282129575723,0.011641830761043108,0.0016287971333170453,0.011680120435019597
actions,0.0023762282129575723,0.004989356040447046,0.004886391399951136,0.0
active,0.005940570532393931,0.008315593400745077,0.0032575942666340906,0.011680120435019597
activity,0.0023762282129575723,0.0033262373602980307,0.0032575942666340906,0.007786746956679732
acts,0.0,0.0016631186801490153,0.0,0.0
actual,0.004752456425915145,0.0,0.004071992833292614,0.011680120435019597
actuality,0.0,0.0,0.0,0.0012977911594466219
actually,0.011881141064787862,0.011641830761043108,0.009772782799902272,0.016871285072806084
actuated,0.0011881141064787862,0.0,0.0008143985666585227,0.0
acute,0.0011881141064787862,0.0033262373602980307,0.0016287971333170453,0.0025955823188932438
acutely,0.0,0.0,0.0032575942666340906,0.0012977911594466219
acutest,0.0,0.0,0.0008143985666585227,0.0
adapt,0.0,0.0,0.0,0.0025955823188932438
adapted,0.0011881141064787862,0.0,0.002443195699975568,0.0
add,0.007128684638872718,0.004989356040447046,0.009772782799902272,0.003893373478339866
added,0.028514738555490873,0.008315593400745077,0.05782229823275511,0.015573493913359463
addicted,0.0,0.0,0.0,0.0012977911594466219
adding,0.004752456425915145,0.0,0.004071992833292614,0.0012977911594466219
addition,0.005940570532393931,0.0,0.006515188533268181,0.0
additional,0.003564342319436359,0.0016631186801490153,0.0016287971333170453,0.0012977911594466219
additions,0.0,0.0,0.0008143985666585227,0.0
address,0.0023762282129575723,0.013304949441192123,0.01547357276651193,0.01427570275391284
addressed,0.003564342319436359,0.0016631186801490153,0.013844775633194886,0.003893373478339866
addresses,0.003564342319436359,0.0,0.004886391399951136,0.0
addressing,0.003564342319436359,0.0033262373602980307,0.002443195699975568,0.0025955823188932438
adds,0.0,0.0,0.002443195699975568,0.0
adduce,0.0,0.0,0.0,0.0012977911594466219
adelphi,0.0,0.0,0.0,0.0012977911594466219
adept,0.0,0.0,0.0008143985666585227,0.0
adequate,0.0,0.0,0.0008143985666585227,0.0
adhere,0.0,0.0,0.0,0.0012977911594466219
adhered,0.0,0.0,0.0008143985666585227,0.0
adhering,0.0,0.0016631186801490153,0.0008143985666585227,0.0
adieu,0.0011881141064787862,0.0,0.004071992833292614,0.0
adieus,0.0011881141064787862,0.0,0.0016287971333170453,0.0
adjacent,0.0,0.0,0.0,0.0012977911594466219
adjectives,0.0,0.0016631186801490153,0.0,0.0
adjoining,0.003564342319436359,0.0,0.0,0.0
adjust,0.0,0.0,0.0,0.0012977911594466219
adjusting,0.0,0.0,0.0008143985666585227,0.0
admirable,0.0,0.006652474720596061,0.002443195699975568,0.003893373478339866
admirably,0.0011881141064787862,0.0,0.0,0.0012977911594466219
admiral,0.08197987334703626,0.0016631186801490153,0.0,0.0
admiralty,0.0011881141064787862,0.0,0.0,0.0
admiration,0.011881141064787862,0.006652474720596061,0.020359964166463067,0.0012977911594466219
admire,0.008316798745351503,0.0,0.014659174199853407,0.0
admired,0.005940570532393931,0.0,0.009772782799902272,0.0
admirer,0.0011881141064787862,0.0,0.002443195699975568,0.0
admires,0.0011881141064787862,0.0,0.0016287971333170453,0.0
admiring,0.003564342319436359,0.0,0.0016287971333170453,0.0
admission,0.0,0.0016631186801490153,0.0008143985666585227,0.0025955823188932438
admit,0.010693026958309076,0.0033262373602980307,0.004886391399951136,0.023360240870039194
admittance,0.0,0.0,0.0008143985666585227,0.0
admitted,0.015445483384224221,0.0016631186801490153,0.0073295870999267035,0.003893373478339866
admitting,0.0,0.0,0.0008143985666585227,0.0012977911594466219
ado,0.0,0.0016631186801490153,0.0,0.0
adopt,0.0011881141064787862,0.0016631186801490153,0.002443195699975568,0.0012977911594466219
adopted,0.003564342319436359,0.0016631186801490153,0.0008143985666585227,0.0
adoration,0.0,0.0,0.0008143985666585227,0.0012977911594466219
adoring,0.0,0.0,0.0,0.0012977911594466219
adorned,0.0,0.0,0.002443195699975568,0.0012977911594466219
adults,0.0,0.0,0.0,0.0012977911594466219
advance,0.0011881141064787862,0.0016631186801490153,0.002443195699975568,0.01297791159446622
advanced,0.0011881141064787862,0.0,0.004071992833292614,0.011680120435019597
advancement,0.0,0.0,0.0008143985666585227,0.0
advances,0.0,0.0016631186801490153,0.0008143985666585227,0.0
advancing,0.0011881141064787862,0.0,0.0,0.0025955823188932438
advantage,0.026138510342533297,0.008315593400745077,0.02768955126638977,0.00648895579723311
advantageous,0.0,0.0,0.0016287971333170453,0.0
advantageously,0.0,0.0,0.0016287971333170453,0.0
advantages,0.005940570532393931,0.0,0.006515188533268181,0.0
adven,0.0,0.0016631186801490153,0.0,0.0
advent,0.0,0.0,0.0,0.0012977911594466219
adventure,0.0,0.009978712080894092,0.0016287971333170453,0.01427570275391284
adventurers,0.0,0.0,0.0,0.0025955823188932438
adventures,0.0,0.006652474720596061,0.0,0.019466867391699328
adventurous,0.0,0.0,0.0,0.0012977911594466219
adverse,0.0011881141064787862,0.0,0.0,0.0
advertise,0.0011881141064787862,0.0,0.0,0.0
advertised,0.0011881141064787862,0.0,0.0008143985666585227,0.0012977911594466219
advice,0.005940570532393931,0.009978712080894092,0.013030377066536362,0.0025955823188932438
advisability,0.0,0.0016631186801490153,0.0,0.0
advisable,0.0011881141064787862,0.0016631186801490153,0.004886391399951136,0.0
advise,0.0011881141064787862,0.0033262373602980307,0.006515188533268181,0.0012977911594466219
advised,0.0023762282129575723,0.0,0.002443195699975568,0.0
advisedly,0.0,0.0,0.0,0.0012977911594466219
advising,0.0023762282129575723,0.0016631186801490153,0.0008143985666585227,0.0
aerodrome,0.0,0.0,0.0,0.0012977911594466219
aeronaut,0.0,0.0,0.0,0.0012977911594466219
aeronautic,0.0,0.0,0.0,0.0012977911594466219
aeroplane,0.0,0.0,0.0,0.0012977911594466219
aeroplanes,0.0,0.0,0.0,0.0012977911594466219
afar,0.0,0.0,0.0,0.0025955823188932438
affability,0.0,0.0,0.0032575942666340906,0.0
affable,0.0,0.0,0.0008143985666585227,0.0
affair,0.0,0.01829430548163917,0.014659174199853407,0.0051911646377864875
affairs,0.00950491285183029,0.016631186801490155,0.005700789966609659,0.0025955823188932438
